artist_name,track_name,release_date,genre,value
gerry mulligan quartet,love me or leave me,1952,jazz,baker mulligan quartet leave lonely believe lonely somebody night time right time kiss night time time reminisce regret instead forget somebody intend independently blue want want borrow today tomorrow
dean martin,second chance,1952,jazz,second second heart darlin time swear lifetime share tear apart second hold surely know cling devotion darlin second darlin second second heart darlin time swear lifetime share tear apart second hold surely know cling devotion darlin second
oscar peterson,what's new,1952,jazz,tell tell wouldn hurt spread story little personal touch nothin till hear attention say people tear seam dream head nothin till hear consider romance word hear true see mean untrue apart word heart reveal feel kiss cloud memory arm hold thrill nothin till hear nothin till hear nothin till hear attention say people tear seam dream head nothin till hear consider romance word hear true see mean untrue apart word heart reveal feel kiss cloud memory arm hold thrill nothin till hear
noro morales,silencio,1952,jazz,fear dark fear thunder fear silence spirit dead instead fear avarice deceipt bend neighbor best friend hearts mind know escape show temptation fear lie ahead deadly sin consider friends today trust risky cower seek shelter moral decay follow fool dare care trust believe lie sick mind harbor news propaganda machine demand worst good seven deadly sin airplay
dean martin,bet-i-cha,1952,jazz,deep dark jungles africa goddess natives beticha beticha beticha beticha beticha beticha beticha story tell maid fade tale beticha beticha beticha beticha beticha beticha beticha song delight night natives sing beticha beticha beticha wise spirit lover leave long music lover hearts aglow moonlight bright soft wind sighin night matter close heart beticha beticha beticha beticha beticha beticha story tell maid fade tale beticha sing beticha sing beticha sing beticha sing beticha
oscar peterson,east of the sun (and west of the moon),1952,jazz,east moon build dream house dear close near moon night live lovely dear share pale moonlight forever star life lovely tune east moon dear east moon
thelonious monk,ask me now,1952,jazz,say love place pray dumb thing busy blasé wish vain bind prone unkind wish turn time audacious ignore precious wish think footloose free blind light turn true rule flatter fool time laws allow ask care attention wish
tony bennett,cold cold heart,1952,jazz,try hard dear dream afraid thing evil scheme memory lonesome past keep apart free doubtful mind melt cold cold heart time heart blue heart pay things anger unkind word say teardrops start free doubtful mind melt cold cold heart time believe belong know heart shackle memory learn care drift apart free doubtful mind melt cold cold heart
dean martin,kiss,1952,jazz,kiss kiss miss miss kiss heavenly affection hold hold close hold heart protection thrill thrill charm arm life perfection kiss kiss darling kiss dream come true thrill thrill charm arm life perfection kiss kiss darling kiss dream come true
oscar peterson,you go to my head,1952,jazz,head linger like haunt refrain spin round brain like bubble glass champagne head like sparkle burgundy brew mention like kicker julep thrill think think plea cast spell hold head smile make temperature rise like summer thousand julys intoxicate soul eye certain heart hasn ghost crazy romance head head head
dean martin,oh marie,1952,jazz,quanto sonno agiu perso famme durmi notte abbraciata quanto sonno agiu perse famme durmi world window sweet sing thee star shine thee listen
oscar peterson,in a mellow tone,1952,jazz,mellow tone feel free company live long mellow song wrong mellow tone live mope groan gotta laugh play unknown mellow tone mellow tone mellow tone feel free company live long mellow song wrong mellow tone live mope groan gotta laugh play unknown mellow tone mellow tone mellow tone
dean martin,i'm yours,1952,jazz,earth couldn tell try dear dear go away leave glow spark try whistle dark come borrow sorrow know tomorrow drift apart lose heart step stone help dream drift apart leave heart step stone help dream
oscar peterson,prelude to a kiss,1952,jazz,peterson hear song blue like cry heart serenade prelude kiss hear song grow tender sentimental woes heart try compose prelude kiss simple turn symphony shubert tune gershwin touch song gently cry tenderness eye prelude die prelude kiss simple turn symphony shubert tune gershwin touch song gently cry tenderness eye prelude die prelude kiss
oscar peterson,how high the moon,1952,jazz,damn damn damn damn grow accustom face make begin grow accustom tune whistle night noon smile frown down second nature like breathe breathe serenly independent content surely grow accustom look accustom voice accustom face speak infantile idea heartless wicked brainless thing regret doom eynsfordhill wretched little flat store till collector beat door teach things teach sell flower instead beg bread water husband breakfast year prematurely grey blossom cheek turn chalk come home up away socialclimbing heiress york poor simply frightful humiliate delightful poignant inevitable night hammer door tear rag miserable lonely repentant contrite hurl wall kindness treatment deserve throw baggage forgive sort position staunchly budge forgive shall crawl knees promise atone shiver moan slam door hellcat freeze hear good morning joy woes highs low second nature like breathe breathe grateful woman easy forget like habit break grow accustom accustom face
tony bennett,i wanna be loved,1952,jazz,wanna pick piece somebody break heart somebody twice smart somebody swear true leave learn misery love company mean wanna break heart bits puzzle fit fine discover revenge sweet applaud seat somebody break heart like break somebody break heart like break yeah discover revenge sweet applaud seat somebody break heart like break somebody break heart like break yeah
dean martin,until,1952,jazz,want want eye constantly haunt lips thrill know heart sweep away emotion high star great ocean true high star true
count basie,why not,1952,jazz,take kiss teach care remnant affair take gladly give leave save good lips want loose arm goodbye leave eye dear take heart
dean martin,all i have to give you is my love,1952,jazz,offer wish world treasure moon star build castle tower door heaven things come true build castle tower door heaven things come true
count basie,bunny,1952,jazz,music start hearts drum land play sons motherland sendin message peace everybody come oceans chain shame ease pain orleans rampart street sound give beat talkin bout jelly roll satch talkin bout music match music bear gonna horn sound clear jazz music jazz music music pop cat stay cause people play north take riverboat shuffle cities lot hustle bustle chicago apple scene forefathers know crew know jazz music jazz music music call jazz razzmatazz flavor pizazz band beat neat unique swing feet course count basie smooth tasty prez lady dizzy playin bring people foreign land oceans desert sand echo distant sound drum rise days begin music tribute give jazz music jazz music
dean martin,won't you surrender,1952,jazz,surrender surrender moment surrender tender need time swiftly fly leave sighin deny long enfold tender arm hold tight feel temptation facination near dersire lips burn heart yearn surrender dear time swiftly fly leave sighin deny long enfold tender arm hold tight feel temptation facination near dersire lips burn heart yearn surrender dear
dean martin,hominy grits,1952,jazz,hominy grit sugarcured great bowl gravy magnolias azaleas bloom table lot elbow room pass mammy fry okie good black eye peas rack biscuits coffee black fee style grand sorghum molasses hominy grit shut mouth great slab sugarcured half gallon thicken gravy brother gonna mighty like stuff like magnolias honeysuckles know bloom table scoot lot elbow room pass mammyfried okie good black eye peas hayrack biscuits coffee black fee style grand sorghum molasses
dean martin,blue smoke (kohu-auwahi),1952,jazz,blue smoke go drift deep blue think home sadly sigh love tear eye finally say good byes sail away long stay promise true blue smoke go drift deep blue memories home blue smoke go drift deep blue memories home
dean martin,i know a dream when i see one,1952,jazz,know dream dreamer know know dream hold mind afraid kiss vanish dream mistake wide awake know dream look mistake wide awake know dream look
count basie,sure thing,1952,jazz,corner representin come stay lay shade like silhouette threat return groove somethin size nothin dime girls sport time basketball court think wrath baby come hittin standin nail bite tremblin plead innocent things menacin ladies gentlemen world renown come dark gable hand high testify definitely cause spot definitely look tight party tonight definitely percent proof help raise roof definitely somethin bout buy solid flow liquefy beat plus street plus sweet mean shit complete thank right real skillfully hard tell liver shooken like iverson talk sayin nothin listeners hittin rewind button thinkin maybe bring think wise thing casualty audacity thinkin fast massively drop skills gradually hold like gravity naturally come flow like water game order look simpin playa hata attemptin grinch steal pimpin cram understand angle want tangle actin brand nothin roll like bamboo dismantle handle baby count sure thing inside hood like drawstring wack restrict rhyme kick girls stick victim thinkin ballin callin bluffuh nuff alright come place black truly
tony bennett,the boulevard of broken dreams,1952,jazz,walk street sorrow boulevard break dream gigolo gigolette kiss regret forget break dream laugh today tomorrow behold shatter scheme gigolo gigolette eye tear tell break dream walk leave soul cathedral borrow long gigolo gigolette sing song dance boulevard break dream walk leave soul cathedral borrow long gigolo gigolette sing song dance boulevard break dream
dean martin,as you are,1952,jazz,years heart sigh dearest guide near clear dear near clear dear
tony scott,it's you or no one,1953,jazz,know roast boys spit kruthik turn bout wear ugly crocs rest goddamn life cause know flow stop kruthik karthik matter know cause chicks know blow good school chicks cause know suck ditas try curve go neha shit think pass real talk common cause short cause go hard put overdrive cause shit kruthik survive know kruthik prolly jack dicks long slice wrap like chipotle guac extra know bout harder texas know years whippin round black prius fuck chicks leave say gracias wear short cause hella hairy away know flow kinda scary overwhelm prolly heat okay need help sweet real talk spit bar leave tiny scout fill scar safe flow rack rack rack october rayhan watch
dizzy gillespie,swing low...sweet cadillac,1953,jazz,swing sweet cadillac comin home swing sweet cadillac comin home look comin home eldorado comin comin home
buck clayton,jayhawk,1953,jazz,chink pink yellow like simpson cook kitchen take hit trippin shut listen rhyme gonna limpin suck nut like mama imma television princeton smart pretty dumb gotta thumb shove oooh girl push start high feel like arehart drop soup good group shoutout weathermen forget blazin fuckin basement get bone get stone green crack step break moms shrimp cock chalk jayhawk bear commie salami rhyme like tsunami say asians stop callin fuckin listen fuck clap
tony bennett,winter wonderland,1953,jazz,sleigh bell ring listen snow glisten beautiful sight tonight walk winter wonderland go stray bluebird stay sing song walk winter wonderland meadow build snowman pretend parson marry later conspire dream face unafraid plan walk winter wonderland meadow build snowman pretend circus clown lot mister snowman kiddies knock snow thrill nose get chill frolic play eskimo walk talk hand hand crazy winter wonderland
doris day,the christmas waltz,1953,jazz,frost window pan candle gleam inside paint can tree santa fill sleigh things things time year world fall song hear christmas year dream come true song quarter time wish thing time year world fall song hear christmas year dream come true song quarter time wish thing
gerry mulligan,the nearness of you,1953,jazz,pale moon excite thrill delight nearness sweet conversation bring sensation nearness arm feel close wildest dream come true need soft light enchant right hold tight feel night nearness
oscar peterson,i was doing all right,1953,jazz,right rainbows right till come cause complain life sweet apple notice rain till come away sleep nights suffer wonder blunder hold tight tingle feel right better yeah away sleep nights suffer wonder abig blunder hold tight tingle feel right little better
oscar peterson,i've got you under my skin,1953,jazz,skin deep heart deep heart skin try say affair resist baby know skin sacrifice come sake havin near spite warnin voice come night repeat repeat know fool mentality reality time think make stop begin cause skin sacrifice come sake havin near spite warn voice come night repeat yell know fool mentality reality time think make stop begin cause skin like skin
sonny rollins,i know,1953,jazz,know learn mean blue love lose know know lips hurt kiss cost flip heart lose know know lose heart fear think reminisce lips taste tear lose taste kiss know hearts burn live die face sleepless eye know
erroll garner,lullaby of birdland,1953,jazz,lullaby birdland hear sigh wordland ways reveal phrase feel hear turtle doves kind magic music lips kiss weepy know pillow tell farewell goodbye lullaby birdland whisper kiss sweet flyin high birdland high
marian mcpartland,love is here to stay,1953,jazz,clear stay year radio telephone movies know pass fancy time dear stay go long long time rockies crumble gibraltar tumble stay time rockies crumble gibraltar tumble stay
charlie parker,autumn in new york,1953,jazz,embrace sweet embraceable embrace irreplaceable look heart grow tipsy bring charm want arm naughty baby come papa come papa sweet embraceable
george shearing,so rare,1953,jazz,whoa whoa whoa whoa whoa whoa years lose tear years prophets speak hear peace mind awake awake say fight battle mind remain shackle cause play dead blind sign awake awake time begin runners pollute mean exploit land try close open doors slip know tell friend know stand subdue tell game lose play yeah life greed churn poverty wanna know awake awake open eye open eye open eye open eye open eye open eye open eye
charlie parker,night and day,1953,jazz,pride splendid liar swear enemy keep lips say pride splendid liar swear enemy keep lips say things think pride humble cast wind break beat sick heart confession begin play game stay away cost surrender dear proud pose cause deep heart surrender dear little mean things game lend spice woo care blame star appear shadow fall hear poor heart life surrender dear play game stay away cost surrender dear proud pose cause deep heart surrender dear little mean things game lend spice woo care blame star appear shadow fall hear poor heart life
george shearing,lullaby of birdland,1953,jazz,lullaby birdland hear sigh woodland word reveal phrase feel hear turtle doves kind magic music lips kiss weepy know pillow tell farewell goodbye lullaby birdland whisper kiss sweet flyin high birdland high
mary lou williams,twilight,1953,jazz,robot epsvewsurceflv cure picture miyoshi umeki sayonara twig weeks jones japanese farewell song bohren club gore prowler ballers gaslighting club mother earth swift shake nipsey hussle fucc rappin playaz club true detective omega station lera take shoot lera church ruin lera thing fight lera lately suit etten debts pretty little liars dance sugar low morning terrible thing pretty guerreso burn like rictor lose alyosha fold rihanna disturbia saint motel midnight movies saint motel type civil twilight holy cashdavid funn rue hunt aquilo call ourlives blissful ignorance vassy scream loud fonda mozella watch come power time little blow away heart ache yelawolf good yelawolf fuck stone twanee williams wanna williams cisk wanna teen strange frequencies sbcr blush open heart heights drexler unknown glass face holland wurk insoxx pleasure think dance perform elimination aquilo bagatelle magique free maluca reeve endanger species homie quan flex astor piazzolla amor lorde everybody want rule world neon jungle braveheart kezwik turnaround future fuck commas money beautiful friends master matter gravity brink cream handshake deal music extreme music euphonic myst nephew party abstrakt electric hearts tire extreme music people sons stone cheer elephant doin right gaetano donizetti furtiva lagrima
sonny rollins,no moe,1953,jazz,count motherfucking bag money dance roll grams know yeah count motherfucking bag money dance roll grams know motherfucking money slow point greedy come gotta hold real niggas flex gram know fuck roll grams buy fuck pound tryna tryna duck uncle damn niggas go damn count motherfucking bag money dance roll grams know yeah count motherfucking bag money dance roll grams know yeah fell like miller bank account limit cheque plenty digits right plenty zero right score yeah win curry bitch mean nigga miss time shoot shoot wish nigga miss time inside yeah nigga yeah swish money round damn globe damn distance partner soon mama count motherfucking bag money dance roll grams know yeah count motherfucking bag money dance roll grams know yeah
