artist_name,track_name,release_date,genre,value
lester flatt,joy bells,1951,country,bell bell everlasting bell hear ring hallelujahs roll bell bell heavenly bell beels ringin soul fell knees hear pray fill spirit wash sin away bell begin toll keep bell ring soul bell bell bell bell beels ringin soul
june carter cash,losin' you,1952,country,free goin thing take wed ring embark final fling losin borrow awful cheap sleep toss turn weep losin like choke lay cause pay losin search heart catch little justify losin think grow weak misread gage write book turn losin like choke lay cause pay losin free goin thing take wed ring embark final fling losin borrow awful cheap sleep toss turn weep losin like choke lay cause pay losin pay losin
june carter cash,strange woman,1952,country,strange strange woman trust start strange strange woman break heart woman feel pity feet crawl knees cross break home strange strange woman strange strange woman trust start strange strange woman break heart things base cheat soon melt away wither strange strange woman trust start strange strange woman break heart strange strange woman surely break heart
june carter cash,gone,1952,country,death shall close eyelids heart shall cease beat rest flowery bind retreat miss miss go miss miss go miss miss go miss go plant poor unworthy grave come roses wave miss miss go miss miss go miss miss go miss go sweet think soul shall fleet life fly sweet think cheer die miss go lips shall press kiss brow cold death miss miss go miss miss go miss miss go miss go
lefty frizzell,get this stranger out of me,1952,country,try push heart darling succeed kiss desire stranger inside beg leave inside want deceive darling hold control inside say want inside continue haunt flame desire
marty robbins,i'll go on alone,1952,country,travel different roads worlds apart want heart want change life live change want want like pity change little free live best live apart brand start believin like live wrong change life live long like want live remember learn change life gonna cause change life want
june carter cash,appalachian pride,1952,country,tell chicago boys break dirty movies credit card bill past spit face tan taste appalachian pride sassy load wife kid dog pull stake home home stead keep fill appalachian pride praise thankful come money dignify appalachian pride hell smoke house molasis can bean crop come kid bedroom finally understand pride appalachian live welfare need check sick collectors abanging door break back dusk till appalachian pride praise thankful come money dignify appalachian pride
marty robbins,i walk alone,1952,country,walk wander strange go till return stay dear true walk flame brightly burnin know return stay dear true walk flame brightly burnin know return stay dear true walk
marty robbins,the story of my life,1952,country,someday gonna write story life tell night heart forget smile want world know story life moment lips excite time hold close sorrow break memory break heart later make thing leave story wife story life start sorrow break memory break heart later make thing leave story wife story life start start start
marty robbins,don't worry,1952,country,worry bout blue manage explain control warm cold pity cause feel blue ashamed happen kiss time understand worry bout sweet sweet sweet want forget sweet memory worry bout heart tell heart heart goodbye heart free heart sweet sweet baby sweet baby sweet right worry bout
marty robbins,some memories just won't die,1952,country,long long time mean hear whisper sleep night baby admit memories memories feel leave matter hard know think eye memories think love help forget tell haunt deep inside lose memory memories feel leave matter hard know think eye memories
june carter cash,juke box blues,1952,country,walk honkey tonkey drop nickle juke hear play tune mind choose drop nickle slot play juke blue theres horn feller banjo fiddle wasn slouch drag fiddle tire hear cause loose steel guitar juke away herd go strong drum give song solid beat goin walk honkey tonkey drop nickle juke hear play tune mind choose drop nickle slot play juke blue play alot juke box tune hear night surround play juke blue rythum hear dance shoe
marty robbins,ribbon of darkness,1952,country,ribbon darkness true walk door tear ribbon darkness cloud gather head kill hide shroud night ribbon darkness rain fall meadow go meadow goodbye ribbon darkness world young spring flower bloom bird sing ribbon darkness cold room lie want lord wish die forget wish heart take break come away ribbon darkness come away ribbon darkness
marty robbins,"my woman, my woman, my wife",1952,country,hand strong wrinkle work get hair lose beauty hours eye disappointment life foundation lean woman woman wife everyday uphill climb reach weak easily discourage smile want stop lips weary tender strengthen life saint dress gingham woman woman wife little baby bear spring die winter lose control mind soul woman carry reach river lord know mansion yonder cause hell earth lord share heaven earn life cause believe deserve woman woman wife woman woman wife
marty robbins,just married,1952,country,marry mornin marry write window break heart drive away lose today dress white satin white lace hair look lovely people guess felt inside tear hide stay home know store somethin come marry mornin marry write window break heart drive away lose today stay home know store somethin come marry mornin marry write window break heart drive away lose today
june carter cash,without a love to call my own,1952,country,tear eye home till cheek fall bird mate time lovebirds come pair care thing know shelter winter wind single solitary lovebirds come pair care thing know shelter winter wind single solitary
marty robbins,among my souvenirs,1952,country,leave days memory souvenirs letter tie blue photograph souvenirs tokens rest treasure chest best consolation count apart teardrops start break heart souvenirs count apart teardrops start break heart souvenirs
johnny cash,the loving gift,1952,country,give blanket cold give song learn sing show beauty windows soul show world see give give away spend precious time know borrow give courage live yesterday give tomorrow bring candle light erase shadow see bring pillow rest weary head teach gentle dream leave richer richer love gift give give blanket cold give baby
june carter cash,i love you sweetheart,1952,country,walk church house wait night hand tremble bible hold firmly right beggin drinkin drinkin add pain sweetheart meet sweetheart tear addin pain sweetheart meet heart break hand sweetheart meet arm say friend kiss hold love take place heart break hand sweetheart meet sweetheart drinkin add pain sweetheart meet heart break tear pain sweetheart meet
june carter cash,no swallerin' place,1952,country,song pretty good song thing wrong pretty good song cause pretty good song go long long long long long long long long long get face cause swallerin place finish sack cracker jack second flat conversation run fair kiss darling sweetheart hold half hour half dead come darn song pretty good song thing wrong pretty good song cause pretty good song go long long long long long long long long long long like doggone marathon race cause swallerin place tune pretty good tune build like rubber balloon pretty good tune croon croon croon croon croon croon croon croon croon cause swallerin place finish sack cracker jack second flat conversation run fair kiss love sweetheart hold half hour half dead come darn song pretty good song thing wrong pretty good song cause pretty good song go long long long long long long long long long long like doggone marathon race cause swallerin place
lester flatt,cabin on the hill,1952,country,childhood home memory stand neath tree heart thrill simply wander cabin want wander cabin neath tree like linger heart simply wander cabin saddest return childhood home matter yearn heart thrill simply wander cabin
the carter family,keep on the sunny side,1952,country,dark trouble life bright meet darkness strife view life help brighten life fury break today crush hop cherish dear cloud time pass away shine bright clear life help brighten life greet song moment cloudy fair trust savior care life help brighten life
gene autry,santa claus is comin' to town,1953,country,better watch better better pout tell santa come make list check twice gonna naughty nice santa come see sleep know awake know good good goodness sake better watch better better pout tell santa come santa come
lefty frizzell,i love you mostly,1953,country,cause kind true wouldn prove sweet tenderness softness caress bring happiness long life complete forever heart feet sweet tenderness softness caress bring happiness long life complete forever heart feet sweet tenderness softness caress bring happiness
lefty frizzell,making believe,1953,country,good break heart feel say teardrops start good break heart good make believe lose heart love heart sweetheart good break heart memories like make tear soul apart good break heart
ray price,i won't mention it again,1954,country,know tire want longer feel happen ries dream things mention think tomorrow happen live hour tell mention mention feel life reach early sign autumn heart leave fall cold warm go leave hunger soul mention
ray price,release me,1954,country,release anymore waste live release want near lips warm cold release darling release anymore waste life release release fool cling live life bring pain release
ray price,danny boy,1954,country,pip pip call mountain summer go leave fall bide come summer meadow valley hush white snow come flow die dead dead come place lie kneel shall hear soft tread grave warmer sweeter tell shall sleep peace come
marah,counting the days,1954,country,seraphim sing sleep count days count days babylon march time write book startstop mismatch dream hello wine want wine go home tonight want start lose optional win stand staircase battle grow strong weak days kill wall watch time leave window sorry white wall talk paint paint white wall talk paint paint luddite creation encumber megabytes processors complete reversion dependence upload connection interconnection souls
ray price,crazy arms,1954,country,blue world feel brew heart crazy dream know real crazy arm reach hold somebody yearn heart keep say trouble mind know soon lonely time treasure dream think someday crazy arm hold somebody lonely time crazy arm reach
the charlie daniels band,the devil went down to georgia,1954,country,devil go lookin soul steal bind cause will deal come young sawin fiddle playin devil jump hickory stump say tell guess know fiddle player care dare play pretty good fiddle devil fiddle gold soul cause think better say gonna regret cause best rosin play fiddle hard cause hell break loose devil deal card shiny fiddle gold lose devil get soul devil open say start fly fingertips rosin pull string evil hiss band demons join sound like devil finish say pretty good chair right mountain boys devil house rise chicken bread pick dough granny bite child devil bow head know beat lay golden fiddle grind feet say devil come wanna tell onceyou bitchi best play mountain boys devil house rise chicken bread pick dough granny bite child
johnny cash,tennessee flat top box,1954,country,little cabaret south texas border guitar people come girls slip away home put jewelery hock listen little darkhaired play tennessee flat play couldn ride wrangle care dime guitar time girls ninety snap finger tap toe beg stop hypnotize fascinate little darkhaired play tennessee flat play go vanish like breeze forget little girls dream hang cabaret doors lock parade little darkhaired play tennessee flat play
jimmy dean,big bad john,1954,country,mornin arrive stand foot weigh kinda broad shoulder narrow everybody know know call home drift stay kinda quiet speak say somebody say come orleans fight cajun queen crashin blow huge right hand send louisiana fellow promise land come timber crack start cryin miners prayin hearts beat fast everybody think breathe cept dust smoke hell walk giant miners know grab saggin timber give groan like giant tree stand strength give mighty shove miner yell light scramble wouldbe grave leave save jack timbers start come rumble grind smoke belch everybody know line reopen worthless place marble stand word write stand lie
brownie mcghee,sporting life,1955,country,tire runnin wanna settle sportin life mean life killin letter letter home friends dead go worry wonder days come mother talk young foolish mother sisters brothers talk fall knees pray word mother brownie brownie change ways goin change ways gettin older young foolish easy easy astray gambler cheater come time lose sportin life best hand thing think wrong sportin life friend long say good believe leave
johnny cooper,paper boy,1955,country,like lose look home want right arm walk leave memory sympathy turn head understand hurt walk leave memory sympathy walk leave memory sympathy girl
george jones,long time to forget,1955,country,jones long time forget dear long long time regret long time remember near long time forget people awalkin tonight thinkin arm hold tight memories acomin sight long long time forget long time forget dear long long time regret long time remember near long time forget instrumental know young fellow live street good woman complete understandin sweet take long long time forget take long long time forget dear long long time regret long time remember near long time forget instrumental sayin feel time wait awantin lovin take long long time forget long long time forget dear long long time regret long time remember near long time forget long time forget long time forget
george jones,uh uh no,1955,country,break play heart stay heart wonderful time tell love catch honky tonkin play lie gonna heart instrumental want want heart gonna happen gonna play heart want think mistake thing tell gonna notta gonna heart instrumental wonderful time tell love catch honky tonkin play lie gonna heart
george jones,seasons of my heart,1955,country,season come season little rain snow plan season heart play lead cause flower bloom eternally leave bring autumn sorrow tear like wither leave fall spring bring tomorrow darlin instrumental nature plan season get upper hand fact mind bar cold blow experience know winter come spring close leavin bring autumn sorrow tear like wither leave fall spring come tomorrow darlin
george jones,no money in this deal,1955,country,meet street stop talk walk block walk lovin dark appeal cause money deal know ahead steal real later cause money deal want dear come automobile stay money deal turn say dead spend money call say tell cause money deal mean baby money deal
johnny horton,honky tonk hardwood floor,1955,country,fiddle squeekin guitars speakin piano play jellyroll drum dumb bass play soul table quakin nerve shakin beggin havin honky tonk hardwood floor honky tonk hardwood floor honky tonk hardwood floor havin honky tonk hardwood floor waitress handy sell sell soda bartender serve wanna blow money little thing havin honky tonk hardwood floor honky tonk hardwood floor honky tonk hardwood floor havin honky tonk hardwood floor payday saturday break sunday come monday feelin sour black eye pick little little night swear drinkin thinkin bout good time lord havin honky tonk hardwood floor honky tonk hardwood floor honky tonk hardwood floor havin honky tonk hardwood floor
johnny cash,all over again,1955,country,time look fall time think begin little dream night dream take memory thrill little kiss away pour want fall begin start steal away heart
brownie mcghee,good morning blues,1955,country,morning feel mighty baby say good morning hell evil evil hearted right evil evil cook breakfast bring take coffee throw head evil evil hearted yeah right evil evil care baby leave flat fortyeleven come know evil evil hearted right evil evil deep diver stroke wrong deep diver deep diver deep diver stroke wrong deep diver deep diver scrape wind hold long buy coffee grind best yeah buy coffee grind best grind coffee cause brand friend boil cabbage light boil cabbage light bacon lord overflow good love spread news good love baby spread news cause leave blue
hank thompson,simple simon,1956,country,simple simple heart girlie fair miss timin simple heart think care simple smart give simple simple heart lesson guessen shame shame true know game couldn tell wrong simple simple heart tell simple simple heart better forget like forget simple simple heart go school rhymein simple heart forget golden rule simple smart stubborn like mule simple sort take mistake fool shame shame
ray price,the same old me,1956,country,today hurt familiar know nothin wait arm missin heart bein true lips belong keep lovin fiddle solo steel solo try drive heart memory make feel blue heartbeat feel teardrops start wait arm missin heart bein true lips belong keep lovin
ray price,one more time,1956,country,wonder power hold long memory time leave draw line come like fall time time lips kiss time arm hold belong go leave know lonely time nearness make weaken things say wouldn time leave draw line come like fall time time lips kiss
ray price,i'd rather be sorry,1956,country,hurt lifetime mistake spend tomorrow regret past chance cause know till right wrong love sorry touch easy believe tomorrow away gamble tomorrow bring life live today cause know
hank thompson,yesterday's girl,1956,country,tell lie stary eye look admiration paint scheemes lovely dream temptation speak things like wed ring promise world cause fall yesterday girl think smart lure heart girl lips kiss game break hearted list love long love wrong promise world game memory yesterday girl feel real greatest thing life romance give cherish wife cheat promise world yesterday girl autumn fall recall things pause cause greed deep grow cold world relive yesterday girl
hank thompson,"when you're lovin', you're livin'",1956,country,lovin livin smile face sing louder prouder belong human race spritely goin nightly ninetyfive lovin livin great alive livin lovin life things make difference passion rag turn page arrive lovin livin great alive livin give things good true favor later come singin bell ringin blue dive lovin livin great alive kissin missin things nice sweet feature creature life incomplete look yonder hop fonder survive lovin livin great alive
carl smith,loose talk,1956,country,long marry burden carry fate keep humble true plan break darling leave piece mind dear place live life know folks leave walk lot loose talk unhappy break apart darling true heart leave leave deceive tell loose talk harm truth leave
jean shepard,over and over,1956,country,hold arm tell charm think heaven gift swear leave late lie goodbye tear eye die leave blue bein vow say live pledge heart give life give late lie
carl smith,there she goes,1956,country,go walk away step take bring heartaches heart lose someway go walk away hadn cheat hadn lie walk guess show walk away go hadn cheat
jean shepard,shadows on the wall,1956,country,door open wide sound come inside look shadow wall strange sweetheart dear hurt shadow wall kissin like true lovers right know turn walk away break hearted shadow wall tear come eye hurt faithful kiss shadow wall know misery live memory night shadow wall heart fall great true heel wind forever doom haunt shadow wall
carl smith,sing her a love song,1956,country,word song like letter send heart message gift pretty speeches sing pretty song sing song tell wait long heart want tell sing pretty song steel guitar darling tell kiss wouldn wrong feel hold sing pretty song sing song
jean shepard,i'll thank you all my life,1956,country,overlook say know mean past free see real believe lonely gaitest guy look right heart thank life crowd night different start fell hop heart good lord night thank life thousand years faithful give real dream wrong road faithless life make believe thank life house care large small boys girls care short tall overlook past waste life give thank life
jean shepard,i married you for love,1956,country,count riches star today place ring hand mother nature smile give heart give marry mansion hilltop wouldn mean thing step inside dear worry think want life marry mansion hilltop
jean shepard,hello old broken heart,1956,country,hello break heart hurtin listen break heart news achin help things tear promise cry look break heart away go come cry promise cry lose break heart wish matter happen
ray price,make the world go away,1956,country,world away shoulder things world away sorry hurt tell world away world away shoulder things away remember love world take astray forgive world away world away shoulder things world away
hank williams,the angel of death,1956,country,great book warn lay beneath cold death come claim soul time come death come smile true truthfully die breath ready meet death light grow dark shadow creep live ones gather weep face die breath ready meet death death come smile true truthfully die breath ready meet death
hank williams,thank god,1956,country,road straight narrow saint travel pave tribulations martyr go grateful vict ries showin thank blessin knees pray thank tree thank mountains seas thank givin life thank world grief sorrow fill selfishness greed remain fountain supply need welcome door sure count blessin thank tree thank mountains seas thank givin life thank forgivin wayward like master tell say forgive father know change livin understand remember brothers need helpin hand
hank williams,jesus remembered me,1956,country,drift lonely darkness lift eye lord remember remember free blind remember shin free sorrow trouble go home savior remember remember free blind remember talk disciples galilee say remember mortal like ask bless knees remember
johnny horton,johnny reb,1956,country,fight fight amarchin hold head high tryin victory fight folks vain lose speak highly cause fight fight hear teeth chatter cold outside bullets open wound young boys begin fall tear eye cause couldn help fight fight raise sabre hand hear cannon roar stand march battle grey cannon smoke clear take days count dead cause fight fight honest hear news fall folks think great vict ball ask band play song believe fight yeah fight fight fight
johnny horton,all for the love of a girl,1956,country,today weary today blue break hearted life sweet dear life song go leave belong dear little girl set heart whirl life joy world girl dear little girl set heart whirl life joy world girl
hank williams,message to my mother,1956,country,message mother heart tell saviour save wand ring tear sorrow cause wish repay tell wait meet heaven cry leave know fill heart pain say leave meet message mother heart tell saviour save wand ring years pass part know wait pray soon cross dark river know save
johnny horton,the mansion you stole,1956,country,mansion capture heart say dear lie start want true want gold someday sorry lie tell steal heart cheat someday darling know house cold lonely mansion steal
hank williams,"(i'm gonna) sing, sing, sing",1956,country,gonna sing sing sing gonna hallelujahs ring gonna praise bless saviour gonna sing sing sing world sorrow see trouble know prayers vain gonna sing sing sing weary inside recall die know pain gonna sing sing sing gonna sing sing sing gonna hallelujahs ring gonna praise bless saviour gonna sing sing sing tear blind eye walk meet love ones gonna sing sing sing
ray price,you're the best thing that ever happened to me,1956,country,share life down fate kind down guess guess write life story reason line pain cause best thing happen best thing happen lord time time hard moment spend hurt moment spend love write life story reason line pain cause best thing happen best thing happen
johnny horton,i got a hole in my pirogue,1956,country,go fishin little cajulina knock hole hole pirogue purtiest sight see moonlight night orleans river bend hole pirogue hold catelina waitin tear eye munchin crunchin crawfish smell feel floatin hole pirogue yeah bayou sittin bust pole home cajulina waitin lonesome hole pirogue
hank williams,wealth won't save your soul,1956,country,journey life wicked road selfish silver gold treasure wealth diamonds gold friend save poor wicked soul call home high earthly wealth goodbye useless stray fold friend save poor wicked soul like judge time wealth leave matter earthly wealth hold friend save poor wicked soul friend save poor wicked soul
hank williams,how can you refuse him now,1956,country,refuse refuse turn away tear eye cross die refuse story tell saviour die nail hand cry understand blood flow refuse refuse turn away tear eye cross die refuse hang tree pray pain ease die faintly cry father forgive refuse refuse turn away tear eye cross die refuse
johnny horton,i'm ready if you're willing,1956,country,mready will abig bright moon night baby ready will twinkle baby ready rewilling baby tyou waitin mind hesitatin waste time think grand lover baby ready will like theway smile like spoon awhile baby ready will like kiss like baby ready rewilling baby tyou waitin mind hesitatin waste time think grand lover baby ready will baby tyou waitin mind hesitatin waste time think grand lover baby ready will
lefty frizzell,why should i be lonely,1957,country,moon light bright make lonely tonight feel blue hearted lonesome cause prove untrue sould lonely take best take leave cloud lonesome lonesome violets blue call roses sweet lonely bring mind sweet time
lefty frizzell,if you're ever lonely darling,1957,country,lonely darling think long lonesome nights sweetheart wait mind come know maybe baby learn change someday deceive blue sweetheart night
lefty frizzell,release me,1957,country,release anymore live release dear want near lips warm cold release darling love lovely face place release release anymore
hank thompson,i don't want to know,1957,country,morning writer chesnut morning dawn wake want wishin know forget better longer hold longer go harder go morning dawn wake want desert know hurt thing want try tell feel know go know right thing morning dawn wake want night tell time make time tell goodbye night break morning wake fifth time change mind eye leave foolish morning dawn wake want morning dawn wake want wishin herfade fade
gene autry,joy to the world,1957,country,world lord come earth receive heart prepare room heaven nature sing heaven nature sing heaven nature sing heaven nature sing heaven nature sing world lord come earth receive heart prepare room heaven nature sing heaven nature sing heaven nature sing heaven nature sing heaven nature sing
carl smith,san antonio rose,1957,country,deep heart lie song dream live memory beneath star alamo enchantment strange blue moonlit pass know hear break song moon splendor know heart lips sweet tender like petals fall apart speak break song word know live heart moonlit pass alamo fiddle moon splendor
ray price,i can't help it,1957,country,williams today pass street heart fell feet help somebody stand look satisfy help picture past come slowly steal brush walk close suddenly time feel help instrumental hard know lips kiss hold heaven know miss help
ray price,let me talk to you,1957,country,dance talk live fast forget past prove want turn talk crowd fall heart start build life anew know pay afraid talk crowd
marty robbins,all the world is lonely now,1957,country,yesterday say love today away leave world lonely tell break cause want live world lonely try hard heart allow hurt know world lonely goodbye good luck bless know world lonely
lefty frizzell,"signed, sealed and delivered",1957,country,sign seal deliver pack contain heart open remove wrapper tear apart heart leave leave blue send special delivery handle care offer darling know true sign seal deliver postman bring think darling forever good sign seal delievered pack contain heart send token sorry apart
sonny james,only one heart to give,1957,country,heart share lips kiss heart understand heart tell heart moon come go heart moon come go heart
sonny james,i wish i knew,1957,country,know pop pop push dope live shit kiddies smoke pack sell flip couple buck shut lunch momma wouldn know half half shit tell know school shit barely toking weren bust fuck brother want think want live shit wanna block streets hood momma chopper thing keep safe talk bout chopper pack safe work pretty hard ghetto slammer try break break best leader million nations occupation couldn handle give gift reason season straight believe trouble deal peace help brother sisters niggas ladyfriends straight depend limit live brothers turn haters sisters turn bitch niggas turn killers mind go ballistic fuck terrific bitch sick calm person want listen remember uncle uncle outside court watch tell hood maybe fuck want nigga georgetown days best city nintendo outlet break money like white kid wear jordans like white kid gogo music bang father shit favorite wish guilligen mama fuck know work know hurt alright cause greatest rapper city go hear record tell baby legend stay cheat bitch pay fuck life hate bitch take fuck wife child fuck life welcome pop reason fuck anger gotta pray cause wish fuck danger
big bill broonzy,"swing low, sweet chariot",1957,country,swing sweet come home swing sweet come home look come home band angels come come home come home tell come come home
sonny james,may god be with you,1957,country,night lose scumgang fuck waste midsummer madness fuck ruuuules ruuuules ruuuuoh fuck ruuuules ruuuules ruuuuoh sense sense hide heart black tint bullshit tablets savage blurry nights feel heart hate vacancy gonna blame look eye sober feelin run check help cope want live moment want fight cause lonely tryna rockstar crash truck need night lose fuck waste midsummer madness fuck ruuuules ruuuules ruuuuoh fuck ruuuules ruuuules ruuuuoh minute hear wanna stay friends learn mistake want learn problem risk wanna go wanna look listen smile fuck think gotta talk hotter summer stay slow jam wanna move like toss turn playin care burn treat good like waitin turn universe feel better tongue bout home know finna come play game like pimp strip conversations late night gonna live answer finna fuck ruuuules gang gang ruuuules gang gang ruuuuoh yeah 當光灑進了 white porsche felt good knowknow ohoh 播放列表歌很夠 你點頭我心裡會滿足 博物館給了更多感悟 在天文台半山道漫步 拼la夜景的版圖 fuck rule 距離不是問題 know lookin pretty want kiss 把beautiful memories 存入我的iphone 有藍月亮陪 想要擁抱 你在我需要前給 go care babe rule rule rule rule rule rule
carl smith,time changes everything,1957,country,time think sing refrain hearts beat time change time pass forget mother nature wonderful things guess true time change change song rearrange swing think stop love time change goodbye goodluck bless cause time change
carl smith,please come back home,1957,country,nothin better watchin smile woah woah nothin better watchin laugh loud baby nothin better watchin nothin better right right eye secrets wanna miss hand hand fist grab shirt curl know star eye say know know know know want need hate moment away sleepin dream know mother arm know safe harm know come home real soon bring nothin better watchin smile woah woah nothin better watchin laugh loud baby nothin better watchin nothin better right right away pain know hurt leave know cry hearts pump black blue feel million years pass lose time know know know know understand go come home open eye brand nothin better watchin smile woah woah nothin better watchin laugh loud baby nothin better watchin nothin better right right moment truth moment youth moment truth moment youth cause time go fast life slow cause time go fast life slow nothin better watchin smile woah woah nothin better watchin laugh loud baby nothin better watchin nothin better right right nothin better watchin smile woah woah nothin better watchin laugh loud baby nothin better watchin nothin better right right
