_c0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
20312,lefty frizzell,"give me more, more, more (of your kisses)",1950,country,date come kinda late goodnight door kiss kiss want tender kiss finally hear rooster crow tender kiss admit lose sleep stay late kiss goodnight sleep kiss want tender kiss neighbor raise know shame tender kiss neighbor block offer things wed bill yell kiss tender kiss leave door hear tender kiss,50,0.0015948965269389328,0.0015948964549390326,0.001594896440243004,0.1493861334968709,0.001594896334105698,0.0015948963715355343,0.33921028179523693,0.2563765671785582,0.0015948964747321119,0.0015948965530545056,0.17732132473335843,0.0015948963589987398,0.0015948963538143248,0.0015948964039079474,0.0015948964303353584,0.001594896332670195,0.4952886385790102,0.6389252108812142,0.8333331659971547,0.0,0.8629431162407254,0.3973785767883841,romantic,1.0
20314,lefty frizzell,lost love blues (rehearsal session),1951,country,want hear blue stay wanna tell story story blue want listen baby sing want hear blue stay somebody mean world leave leave heart misery know leave blue gonna leave blue thing think leave leave blue hadn give blue wouldn sweet gonna tell say blue right blue right say blue right blue right right right right right night time leave blue thing think leave leave blue hadn give blue wouldn sweet gonna sing blue right blue right say blue right blue right right right right right night say blue right blue right say blue right blue right right right right right night time say blue right blue right say blue right blue right right right right right right right right right right night want hear blue stay blue right,128,0.010300223847975841,4.144218872858346E-4,0.012382321455423773,0.38878720230066927,4.1442188593100444E-4,4.1442188687929103E-4,4.1442189851316507E-4,0.17982905001918784,4.144218869792643E-4,0.3143475939323965,4.144218957143122E-4,4.144218857661176E-4,4.1442189705566233E-4,4.144218912029437E-4,0.018848166267322296,0.008477864067735494,0.676161594281382,0.5895443940209727,0.9909638463492434,0.25708502024291496,0.7124896949711458,0.3172959956306943,night/time,0.9857142857142858
20316,lefty frizzell,i'll try,1951,country,funny run funny run run memories sweetheart today steal away promise true tell fine know run memories know regret heartache forget tell sweetheart goodbye brush teardrop walk lonely avenue fall fell think fool wishful,34,0.0018796992791622234,0.0018796992722175537,0.0018796994024815404,0.0018796993865191599,0.0018796992503926364,0.0018796992631020873,0.053650138709938205,0.2973782746812,0.0018796992798872166,0.0018796992838734066,0.0018796993065274643,0.0018796992585998398,0.0018796992496215683,0.03988474150304383,0.4730369420447193,0.001879699267165941,0.6913245965558323,0.5887752224187882,0.6867466734404353,2.763157894736843E-5,0.5156636438582027,0.16614012369555484,sadness,0.9857142857142858
20317,lefty frizzell,all of me loves all of you,1951,country,prove days come swear true darlin think past prove days come darling true good heart apart true prove someday heart stay blue lonesome days prove thousand ways nice sweet blue prove everyday kinds ways darlin free change great change true blue days prove thousand ways,45,0.0011695907673497888,0.001169590669647068,0.5274349120892746,0.001169590663893716,0.0011695906436135957,0.0011695906694857085,0.19553094390987727,0.0011695907286542987,0.0011695906741912626,0.11229334845364923,0.0011695906758961221,0.001169590654464504,0.03859062380780781,0.025277269632094153,0.06335338366526103,0.02348443033334481,0.7064875988302828,0.6576673589211086,0.7530118002126509,2.165991902834008E-6,0.806265457543281,0.4013827058462686,world/life,0.9857142857142858
20323,lester flatt,no mother in this world today,1951,country,mother world mother home place mother go mother world today hand care till meet promise land shall forget mother say farewell miss world tell mother world,26,0.002024291571899008,0.0020242915528576725,0.3217567071683403,0.0020242915547752996,0.0020242915089835854,0.002024291577993909,0.002024291759881125,0.08531933367470632,0.0020242915338567675,0.04879242630295576,0.0020242916784317905,0.0020242915722841178,0.4437458457924491,0.0020242915256083465,0.0020242915383564338,0.07204560510923971,0.5386115022202967,0.5426762043945337,0.6957828270911919,1.1538461538461538E-4,0.5290601813685079,0.16614012369555484,world/life,0.9857142857142858
20326,brownie mcghee,long gone,1951,country,looka yonder redeyed captain comin long go like turkey corn long go like turkey corn long go long go long jamas long jamas captain whicher tell woods makin ninetyfo long go like turkey corn long go like turkey corn long go long go long jamas looka yonder redeyed captain comin long go like turkey corn long go like turkey corn long go long go long jamas long jamas long go like turkey corn long go like turkey corn long go long go long jamas long jamas go river know couldn cross know grab alligator think horse long go like turkey corn long go like turkey corn long go long go long jamas long jamas long go ahead long go wish luck long go farewell long go ahead long go ahead long go long long jamas,135,5.720823865201918E-4,5.720823928791397E-4,5.720823909448882E-4,0.45558514214087886,5.720823807938025E-4,5.720823877941747E-4,5.720823839998768E-4,0.02680843725747868,0.0576952137654111,5.720823889661483E-4,0.02019500381127819,5.720823838928508E-4,5.720823803752375E-4,0.10200342334504707,5.720823969734327E-4,0.31863671972274615,0.6469186613235136,0.4267107658385252,0.928714787866253,0.0074190283400809715,0.6094394064303379,0.10808025235622974,night/time,0.9857142857142858
20329,lefty frizzell,i know you're lonesome (while waiting for me),1951,country,give golden ring sing play guitar long time change rearrange tie bind remain come say smile go suddenly hear know tread wing open door give golden ring sing,28,0.0020242916135156924,0.0020242916310920876,0.275284506664751,0.0020242916992360208,0.0020242915111134446,0.002024291527291232,0.002024291547987792,0.002024291692476469,0.00202429153495382,0.3597669799188465,0.174234173304031,0.16034996621837913,0.0020242915504235996,0.002024291580916346,0.0020242916393176003,0.0020242916268274356,0.6371710170042241,0.598928287567623,0.65562214419894,3.066801619433198E-5,0.39406430338004955,0.18515973672050617,music,0.9857142857142858
20330,lefty frizzell,that's me without you,1951,country,stand good waste comb hair shave face lean wine tell tear grow mirror stand mirror cause heartache hide tear grow,20,0.0029239766851654847,0.5217071201209548,0.0029239768225194887,0.0029239768846541715,0.0029239766951000656,0.002923976692167578,0.0029239767616382785,0.0029239769713940624,0.0029239768158866664,0.0029239766276211747,0.2584547901988637,0.0029239767069121317,0.0029239766701865816,0.002923976787624486,0.13380273590794986,0.04217570264703151,0.766056536337052,0.5560341512191369,0.9246987195770278,0.0016295546558704455,0.3610882110469909,0.14011328481930566,violence,0.9857142857142858
20331,lester flatt,give me the flowers (while i'm living),1951,country,world today live folks worst dead casket slip lilies hand flower live enjoy pleae till ready bury slip lilies hand world need flower kind word help flower live throw go flower,31,0.0020242915162380017,0.1489098044072379,0.38130741062233897,0.04740564066030946,0.0020242917806094886,0.0020242917681130446,0.11326758600489048,0.0020242915666682784,0.002024291599575624,0.17291213884088255,0.0020242916821789584,0.0020242915720499136,0.002024291524007162,0.002024291587429374,0.10988162859753171,0.002024291747824379,0.4465504169825626,0.6558213470758659,0.5180718052929772,0.0,0.6073784006595218,0.38836928640814394,world/life,0.9857142857142858
20333,lester flatt,gone home,1951,country,friends love yesterday go home go home go home songbirds sing go home go home go home join heavenly fold walk streets pure gold leave work go home go home go home life lonely go go home go home go home weep stand door sadly say go home go home trumpet sound great judgment go home go home go home friends go go home go home go home,68,8.771929946874014E-4,8.771930240692644E-4,0.026776200702465832,8.77192990182185E-4,8.771929837181326E-4,8.771931056970752E-4,0.018443787146590965,8.771930119954475E-4,8.771930073284498E-4,0.4506737069958191,0.16523941486261154,8.771930201459526E-4,8.771930767242673E-4,8.771929852345007E-4,8.771930239795929E-4,0.3265861881208409,0.5266977147189429,0.625567264056611,0.8875500879016948,2.216599190283401E-6,0.6455070074196207,0.2872650276965606,music,0.9857142857142858
20334,lester flatt,i still miss someone,1951,country,door leave fall cold wild wind come sweethearts walk miss blue eye everywehere miss arm hold wonder sorry leave begin miss,21,0.0026315793173876593,0.002631579074488134,0.0026315790187396975,0.0026315789788135197,0.0026315789473686725,0.002631578950009741,0.0874350918861984,0.0026315791629400237,0.0026315789828984435,0.14924503587699844,0.09136171031367657,0.002631579203311176,0.0026315790792956024,0.0026315789645343065,0.49142402282758213,0.1436920325168109,0.35124011697173185,0.5978001692177524,0.5321280443052655,2.5506072874493925E-6,0.6578730420445177,0.29026812448997397,sadness,0.9857142857142858
20335,lefty frizzell,don't stay away (till love grows cold),1951,country,stay away long darling dear soul sweetheart part stay away till grow cold share kinds weather rain cold grow stay away long darling stay away till grow cold share kinds weather,31,0.0018796992545861548,0.0018796993670973589,0.13666111003830925,0.10844388327484332,0.0018796992481204576,0.001879699284781846,0.3000636786474619,0.0018796992674752053,0.0018796992633875929,0.0018796993366993024,0.0018796993058075124,0.0018796993092827388,0.0018796992843796462,0.0018796992481204576,0.33861311638382624,0.0018796992487604544,0.5082854976713962,0.6082096249006486,0.44979864437614897,5.870445344129555E-4,0.5589447650453421,0.2322082531506489,sadness,0.9857142857142858
20336,lester flatt,who will sing for me?,1951,country,sing friends death cold hand call sing song wonder sing call silent sing sing till helpful assure friends sing song wonder sing,22,0.0026315789662240477,0.12984762954313228,0.0026315790557287114,0.0026315790220468815,0.00263157894740854,0.0026315789661112876,0.0026315793463231344,0.0026315807481615393,0.0026315790130608473,0.825415525400293,0.002631579101358215,0.0026315790661056815,0.002631579009557399,0.002631578947949515,0.002631579016246975,0.0026315789506118174,0.43463662948120874,0.5759813347691203,0.675702485645066,1.7510121457489878E-6,0.6465375103050287,0.21218760786122648,music,0.9857142857142858
20338,lester flatt,he took your place,1951,country,rugged cross calvary bless savior cry forgive know sinner friend thee die hand gently knock door outside plead come heart break wait free someday come claim heaven golden shore crown life give live forever cruel thorns pierce savior head blood flow face shame forsake hang die sinner friend take place,50,0.0014619884245392844,0.30495933249994395,0.3967374793219189,0.0014619883760779403,0.0014619883086371805,0.001461988361430137,0.0014619883450072285,0.0014619884481374456,0.0014619883509426786,0.0014619883311481597,0.0014619883962470692,0.0014619884400948076,0.12250338639409997,0.0014619883174193128,0.15386997620936818,0.0014619883066504871,0.3469078306076032,0.6268748557803245,0.8855420537570822,0.0,0.7320692497938994,0.30127947939915634,world/life,0.9857142857142858
20341,lefty frizzell,forever (and always),1951,country,forever true lifetime ask leave blue forever night pray dream come true hear prayer care life offer riches heart true gold forever hold night pray dream come true hear prayer care life offer riches heart true gold forever hold,39,0.0015948965290472844,0.0015948963941003075,0.30236672976188883,0.0015948964518250422,0.0015948963318482235,0.0015948964123249513,0.32231743364835036,0.001594896475037161,0.0015948963637690166,0.13736587828646363,0.0015948964201445961,0.08722974079501285,0.001594896368363357,0.0015948963371618177,0.00159489647602291,0.0015948963320856822,0.6079280840463556,0.5251647309181344,0.692770775874273,7.77327935222672E-5,0.41673536685902723,0.09466642001231669,romantic,0.9857142857142858
20343,brownie mcghee,black snake moan,1951,country,come little children come moon shinin bright river flow gonna raise ruckus tonight night goin cross acre field raise ruckus tonight black snake heel raise ruckus tonight turn right best raise ruckus tonight fell right hornet nest raise ruckus tonight uncle promise raise ruckus tonight die raise ruckus tonight live long head bald raise ruckus tonight notion dyin raise ruckus tonight goin raise ruckus tonight ridin goat need hound raise ruckus tonight hound bark goat jump raise ruckus tonight stretch stump raise ruckus tonight,84,9.746589567366222E-4,0.18176108582395642,0.05307203376560731,0.3462365958706546,9.746591205080124E-4,0.22429848564347613,9.746588854616371E-4,9.746589232956514E-4,9.746589030843953E-4,9.746588794057403E-4,9.746589352493708E-4,0.08707491247839005,0.024378729950414322,9.746588731226821E-4,9.746588966503132E-4,9.746588694372866E-4,0.611177298819452,0.3899700023075148,0.8253010294187044,0.347165991902834,0.5682192910140147,0.15713083331531474,night/time,0.9857142857142858
20344,johnny cash,the little drummer boy,1951,country,tell newborn finest gift bring come baby poor gift bring play drum mother nod keep time play drum play best smile drum,22,0.10491636813109624,0.0029239766388402173,0.0029239767852929474,0.04117979666794655,0.0029239766108470934,0.0029239769767232496,0.002923976731271234,0.15332069904031076,0.0029239767105647837,0.342806772772008,0.002923976711875729,0.0029239767403280003,0.11843989940754311,0.0029239769933687085,0.0029239767882359106,0.0029239766082122714,0.6577493772338353,0.6412327256877675,0.9688754707585049,3.6437246963562755E-4,0.5136026380873866,0.5335189647564568,music,0.9857142857142858
20345,lester flatt,i'm walking with him,1951,country,lonely live saviours wait patiently plan soon firm foundation thats build gods hand start build road gloryland workin road lead want hold saviours hand build things eternal workin road gloryland listen sinner time come know promise live know suffer sin die cross believe soul lose,45,0.0016977929694703992,0.0016977930049367808,0.7354899736718514,0.0016977930389910933,0.001697792888711783,0.0016977928781857475,0.11996845243409143,0.08746910080513022,0.0016977929311653248,0.0016977930797267395,0.001697792995698217,0.0016977929174942644,0.0016977929591089531,0.0016977928767957352,0.0016977931104062583,0.0016977928718144273,0.5830174374526157,0.6347460451760121,0.7751001758033895,0.0,0.9021022258862325,0.34132076997800126,world/life,0.9857142857142858
20347,lester flatt,wait for the sunshine,1951,country,cloud roll away maybe tomorrow go sorrow bring brighter sorrow trouble see double black cloud surround time misfortune discourage remember tomorrow shine forever laughter misery chin tomorrow come,28,0.002392344670764794,0.05757530679786011,0.5318990091625156,0.002392344661633444,0.0023923444994337463,0.002392344528334214,0.0023923445026396736,0.05779826867406538,0.002392344547644053,0.0023923446164975655,0.002392344618446845,0.19040154124756747,0.08231479099275865,0.002392344502829869,0.002392344856406993,0.0023923450797605555,0.6122603704104842,0.6004666307719918,0.41465804684542856,0.0,0.9196207749381697,0.5205055453183323,world/life,0.9857142857142858
20349,lester flatt,joy bells,1951,country,bell bell everlasting bell hear ring hallelujahs roll bell bell heavenly bell beels ringin soul fell knees hear pray fill spirit wash sin away bell begin toll keep bell ring soul bell bell bell bell beels ringin soul,38,0.003095975264957148,0.0030959754806510124,0.0030959753793199938,0.003095975244322306,0.003095975254270911,0.0030959754888987227,0.0030959752657149816,0.003095975263752019,0.003095975249848358,0.299996020915443,0.003095975304368471,0.003095975373840821,0.10452467294587701,0.00309597526637195,0.3179076360365426,0.003095975232198534,0.5927650817719051,0.6058251929338768,0.6546181271266338,1.0222672064777327E-5,0.9659934047815333,0.3923734154660285,sadness,0.9857142857142858
20351,june carter cash,losin' you,1952,country,free goin thing take wed ring embark final fling losin borrow awful cheap sleep toss turn weep losin like choke lay cause pay losin search heart catch little justify losin think grow weak misread gage write book turn losin like choke lay cause pay losin free goin thing take wed ring embark final fling losin borrow awful cheap sleep toss turn weep losin like choke lay cause pay losin pay losin,71,0.0013850415605536194,0.0013850416475955445,0.0013850416534201063,0.0013850416683621808,0.00138504155991609,0.06535613355726291,0.0013850415855690748,0.0013850416538408164,0.4353134015023554,0.0013850417013339144,0.26630153427007036,0.07836120216376131,0.07148605218722978,0.0013850416502211712,0.06517613537707348,0.0013850415669208246,0.6350048738221598,0.6412070866343613,0.8303211147802358,0.0,0.7846248969497115,0.31429289883728095,obscene,0.9714285714285714
20353,june carter cash,strange woman,1952,country,strange strange woman trust start strange strange woman break heart woman feel pity feet crawl knees cross break home strange strange woman strange strange woman trust start strange strange woman break heart things base cheat soon melt away wither strange strange woman trust start strange strange woman break heart strange strange woman surely break heart,55,0.0010526315894851918,0.04313525595526306,0.06960429488913804,0.0010526315998408778,0.0010526315813127074,0.0010526316145569492,0.19676573945356024,0.0010526316348380192,0.001052631602046193,0.032098142616218114,0.0010526316316999092,0.0010526316213509029,0.3436715276847689,0.0010526315932395311,0.30104082850474595,0.0010526316567723505,0.48770713744178495,0.6820244596569494,0.5040155662806891,0.0,0.649629018961253,0.1971721238941596,sadness,0.9714285714285714
20355,june carter cash,gone,1952,country,death shall close eyelids heart shall cease beat rest flowery bind retreat miss miss go miss miss go miss miss go miss go plant poor unworthy grave come roses wave miss miss go miss miss go miss miss go miss go sweet think soul shall fleet life fly sweet think cheer die miss go lips shall press kiss brow cold death miss miss go miss miss go miss miss go miss go,72,8.488964895540685E-4,0.15259047990282676,8.488965821674688E-4,8.488964441900683E-4,8.488964346350798E-4,8.488964636196184E-4,0.10233056270848048,0.033354336017298286,8.488964529446667E-4,8.488964551410024E-4,8.488964697729591E-4,8.488965430283805E-4,0.09855739607977555,8.488964428987007E-4,8.488964824870233E-4,0.5606544088829146,0.4032275533412759,0.5942363407942979,0.739959578272669,7.317813765182186E-5,0.22093981863149217,0.18315767219156392,feelings,0.9714285714285714
20359,lefty frizzell,get this stranger out of me,1952,country,try push heart darling succeed kiss desire stranger inside beg leave inside want deceive darling hold control inside say want inside continue haunt flame desire,25,0.0025062657187850394,0.002506265792956913,0.0025062656776278316,0.0025062656713157115,0.0025062656930864772,0.002506265729015333,0.2905365988814966,0.0025062658810395865,0.0025062656889495373,0.0025062656813201016,0.0025062658505153332,0.002506265889686016,0.002506265675025921,0.0025062656781092265,0.5329751424958861,0.002506265673697294,0.5483591465395863,0.492039073917391,0.39859377368852783,1.2449392712550608E-4,0.5239076669414674,0.19416902710074624,sadness,0.9714285714285714
20361,marty robbins,i'll go on alone,1952,country,travel different roads worlds apart want heart want change life live change want want like pity change little free live best live apart brand start believin like live wrong change life live long like want live remember learn change life gonna cause change life want,45,0.0012531328356552064,0.0012531328397159813,0.5808619816054037,0.0012531329469314656,0.0012531328346891612,0.026424525267483207,0.0012531328441727392,0.001253132911723597,0.0012531328751554378,0.0012531328540008012,0.0012531328611396994,0.0012531328413403666,0.02573894013875324,0.06785501863635703,0.09759609790407402,0.0012531328672543453,0.6447525181414493,0.6729225956977668,0.5933730857159496,0.0,0.6733305853256388,0.3072856729859831,world/life,0.9714285714285714
20362,june carter cash,appalachian pride,1952,country,tell chicago boys break dirty movies credit card bill past spit face tan taste appalachian pride sassy load wife kid dog pull stake home home stead keep fill appalachian pride praise thankful come money dignify appalachian pride hell smoke house molasis can bean crop come kid bedroom finally understand pride appalachian live welfare need check sick collectors abanging door break back dusk till appalachian pride praise thankful come money dignify appalachian pride,72,0.0012836971910220995,0.38575625667709124,0.001283697184273796,0.0012836970703204052,0.0012836976819356393,0.0012836970754567098,0.0012836971181497381,0.0012836971874337453,0.1395546140868825,0.0012836971213106615,0.45414997498930587,0.0012836970720112842,0.001283697095086893,0.0012836970594307894,0.0012836971615374179,0.0012836970478535084,0.6241741579118381,0.6497448914186088,0.5863449662098055,0.0,0.6784830997526793,0.3263052860109344,violence,0.9714285714285714
20363,marty robbins,i walk alone,1952,country,walk wander strange go till return stay dear true walk flame brightly burnin know return stay dear true walk flame brightly burnin know return stay dear true walk,28,0.0021929825075808576,0.0021929824678705093,0.0021929825356293026,0.002192982537206491,0.0021929824694281257,0.002192982468133879,0.3029464857875759,0.0021929827038946665,0.0021929824904222722,0.002192982516126992,0.0021929825573473636,0.2361900536462785,0.002192982654693017,0.002192982493317026,0.42577573975064137,0.002192983017258,0.3122495396945738,0.5683921749609004,0.7279113734049935,0.0012753036437246964,0.3610882110469909,0.22319896277040882,sadness,0.9714285714285714
20364,marty robbins,the story of my life,1952,country,someday gonna write story life tell night heart forget smile want world know story life moment lips excite time hold close sorrow break memory break heart later make thing leave story wife story life start sorrow break memory break heart later make thing leave story wife story life start start start,51,0.0010319917509064923,0.0010319917654546837,0.32462001171271165,0.0010319919365156945,0.0010319917453040055,0.001031991776590702,0.07362153272141972,0.21602510818243703,0.0010319917848445332,0.0010319917990418998,0.0010319918327170521,0.0010319918030444626,0.0010319917475846826,0.001031991779971071,0.3325420364607345,0.0010319917513158879,0.6079280840463556,0.7023818680614311,0.8985942756970641,1.3461538461538463E-5,0.7382522671063478,0.5335189647564568,sadness,0.9714285714285714
20365,marty robbins,don't worry,1952,country,worry bout blue manage explain control warm cold pity cause feel blue ashamed happen kiss time understand worry bout sweet sweet sweet want forget sweet memory worry bout heart tell heart heart goodbye heart free heart sweet sweet baby sweet baby sweet right worry bout,45,0.059418206165594734,0.001223990235062053,0.0012239902512753637,0.0012239903998921846,0.0012239902237447461,0.08626543536542489,0.35450111248790567,0.13107852866729228,0.11628380226289477,0.05658833212873936,0.0012239902308214205,0.0012239902176639818,0.025291147292426513,0.001223990231042326,0.12105301287850344,0.0012239903939593331,0.31116646810354165,0.6411045304207368,0.8694777806001814,3.2793522267206477E-4,0.4332234130255565,0.33431354412670333,romantic,0.9714285714285714
20367,marty robbins,some memories just won't die,1952,country,long long time mean hear whisper sleep night baby admit memories memories feel leave matter hard know think eye memories think love help forget tell haunt deep inside lose memory memories feel leave matter hard know think eye memories,39,0.02900014161581642,0.001385041582434595,0.0013850416157685226,0.1314372971552186,0.0013850415532959761,0.001385041666941992,0.048484500909896755,0.298265740653326,0.0013850415720819455,0.0013850416446080222,0.0013850415670151022,0.0013850416016412252,0.0013850415522700167,0.0013850415746738684,0.47342173732331155,0.0013850416886713505,0.4443842738004983,0.617260210753019,0.46787095167766235,5.2226720647773275E-6,0.5166941467436108,0.6045922555339065,sadness,0.9714285714285714
20370,june carter cash,juke box blues,1952,country,walk honkey tonkey drop nickle juke hear play tune mind choose drop nickle slot play juke blue theres horn feller banjo fiddle wasn slouch drag fiddle tire hear cause loose steel guitar juke away herd go strong drum give song solid beat goin walk honkey tonkey drop nickle juke hear play tune mind choose drop nickle slot play juke blue play alot juke box tune hear night surround play juke blue rythum hear dance shoe,75,0.0011695906525928188,0.03864217857125835,0.0011695907469774242,0.06959767759933175,0.0011695906465748961,0.0011695906801453217,0.0011695906624702252,0.001169590707303118,0.2730885842317484,0.45482931911594615,0.0011695907272253284,0.0011695907786343342,0.0011695906724915341,0.0011695906566598258,0.1106587860432672,0.0011695907851629198,0.8581176215747863,0.6891008383970463,0.8664657293832625,6.831983805668017E-4,0.8464550700741962,0.3563362539450681,music,0.9714285714285714
